|dates|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stephenson_Illinois_UnitedStates.TotalPopulation.data|Stephenson_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44498.0|0
