|dates|Dimmit_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dimmit_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dimmit_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Dimmit_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Dimmit_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dimmit_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dimmit_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dimmit_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
