|dates|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gulf_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Gulf_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
