|dates|Angelina_Texas_UnitedStates.BLS_EmployedPopulation.data|Angelina_Texas_UnitedStates.BLS_EmployedPopulation.missing|Angelina_Texas_UnitedStates.BLS_UnemployedPopulation.data|Angelina_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Angelina_Texas_UnitedStates.BLS_UnemploymentRate.data|Angelina_Texas_UnitedStates.BLS_UnemploymentRate.missing|Angelina_Texas_UnitedStates.BLS_LaborForcePopulation.data|Angelina_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-31|33427.0|0|2089.5|0|5.88318105669196|0|35516.5|0
0|2020-04-01|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-02|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-03|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-04|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-05|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-06|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-07|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-08|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-09|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-10|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-11|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-12|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-13|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-14|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-15|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-16|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-17|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-18|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-19|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-20|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-21|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-22|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-23|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-24|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-25|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-26|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-27|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-28|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-29|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-04-30|29351.5|0|3820.0|0|11.515909741796422|0|33171.5|0
0|2020-05-01|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-02|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-03|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-04|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-05|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-06|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-07|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-08|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-09|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-10|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-11|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-12|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-13|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-14|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-15|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-16|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-17|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-18|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-19|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-20|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-21|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-22|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-23|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-24|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-25|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-26|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-27|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-28|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-29|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-30|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-05-31|30792.0|0|3649.0|0|10.594930460788014|0|34441.0|0
0|2020-06-01|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-02|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-03|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-04|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-05|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-06|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-07|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-08|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-09|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-10|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-11|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-12|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-13|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-14|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-15|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-16|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-17|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-18|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-19|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-20|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-21|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-22|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-23|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-24|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-25|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-26|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-27|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-28|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-29|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-06-30|32685.0|0|3589.0|0|9.894139052765066|0|36274.0|0
0|2020-07-01|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-02|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-03|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-04|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-05|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-06|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-07|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-08|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-09|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-10|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-11|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-12|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-13|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-14|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-15|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-16|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-17|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-18|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-19|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-20|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-21|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-22|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-23|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-24|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-25|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-26|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-27|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-28|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-29|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-30|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-07-31|32448.0|0|3351.0|0|9.360596664711304|0|35799.0|0
0|2020-08-01|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-02|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-03|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-04|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-05|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-06|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-07|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-08|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-09|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-10|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-11|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-12|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-13|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-14|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-15|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-16|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-17|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-18|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-19|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-20|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-21|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-22|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-23|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-24|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-25|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-26|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-27|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-28|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-29|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-30|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-08-31|33496.0|0|2428.0|0|6.758712838214008|0|35924.0|0
0|2020-09-01|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-02|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-03|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-04|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-05|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-06|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-07|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-08|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-09|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-10|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-11|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-12|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-13|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-14|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-15|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-16|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-17|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-18|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-19|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-20|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-21|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-22|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-23|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-24|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-25|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-26|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-27|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-28|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-29|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-09-30|32817.0|0|2882.0|0|8.073055267654556|0|35699.0|0
0|2020-10-01|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-02|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-03|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-04|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-05|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-06|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-07|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-08|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-09|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-10|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-11|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-12|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-13|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-14|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-15|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-16|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-17|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-18|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-19|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-20|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-21|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-22|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-23|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-24|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-25|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-26|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-27|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-28|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-29|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-30|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-10-31|33378.0|0|2569.0|0|7.146632542354022|0|35947.0|0
0|2020-11-01|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-02|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-03|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-04|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-05|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-06|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-07|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-08|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-09|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-10|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-11|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-12|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-13|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-14|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-15|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-16|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-17|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-18|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-19|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-20|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-21|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-22|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-23|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-24|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-25|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-26|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-27|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-28|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-29|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-11-30|32899.0|0|2580.0|0|7.271907325460131|0|35479.0|0
0|2020-12-01|33027.0|0|2568.0|0|7.214496418036241|0|35595.0|0
