|dates|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|FranklinCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|FranklinCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
