|dates|Conway_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Conway_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Conway_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Conway_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Conway_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Conway_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Conway_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Conway_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
