|dates|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Darke_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Darke_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
