|dates|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Scurry_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Scurry_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
