|dates|Hand_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Hand_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Hand_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Hand_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Hand_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Hand_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Hand_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Hand_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-02|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-03|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-04|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-05|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-06|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-07|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-08|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-09|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-10|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-11|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-12|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-13|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-14|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-15|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-16|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-17|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-18|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-19|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-20|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-21|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-22|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-23|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-24|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-25|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-26|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-27|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-28|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-29|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-30|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-01-31|1678.5|0|49.0|0|2.8364688856729376|0|1727.5|0
0|2020-02-01|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-02|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-03|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-04|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-05|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-06|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-07|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-08|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-09|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-10|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-11|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-12|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-13|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-14|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-15|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-16|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-17|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-18|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-19|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-20|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-21|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-22|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-23|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-24|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-25|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-26|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-27|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-28|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-02-29|1675.0|0|44.5|0|2.587961616749055|0|1719.5|0
0|2020-03-01|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-02|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-03|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-04|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-05|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-06|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-07|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-08|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-09|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-10|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-11|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-12|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-13|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-14|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-15|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-16|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-17|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-18|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-19|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-20|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-21|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-22|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-23|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-24|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-25|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-26|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-27|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-28|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-29|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-30|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-03-31|1718.5|0|45.5|0|2.5793650793650795|0|1764.0|0
0|2020-04-01|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-02|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-03|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-04|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-05|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-06|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-07|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-08|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-09|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-10|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-11|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-12|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-13|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-14|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-15|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-16|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-17|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-18|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-19|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-20|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-21|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-22|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-23|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-24|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-25|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-26|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-27|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-28|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-29|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-04-30|1640.0|0|76.0|0|4.428904428904429|0|1716.0|0
0|2020-05-01|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-02|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-03|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-04|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-05|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-06|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-07|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-08|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-09|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-10|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-11|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-12|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-13|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-14|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-15|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-16|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-17|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-18|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-19|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-20|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-21|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-22|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-23|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-24|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-25|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-26|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-27|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-28|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
0|2020-05-29|1685.0|0|58.0|0|3.327596098680436|0|1743.0|0
