|dates|Lincoln_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lincoln_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lincoln_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Lincoln_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Lincoln_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lincoln_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lincoln_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lincoln_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
