|dates|Hays_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hays_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hays_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hays_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hays_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hays_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hays_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hays_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
