|dates|Hartley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hartley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hartley_Texas_UnitedStates.Male_Total_Population.data|Hartley_Texas_UnitedStates.Male_Total_Population.missing|Hartley_Texas_UnitedStates.Female_Total_Population.data|Hartley_Texas_UnitedStates.Female_Total_Population.missing|Hartley_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Hartley_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-03-31|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-04-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-05-31|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-06-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-07-31|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-08-31|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-09-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-10-31|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-11-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-09|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-10|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-11|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-12|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-13|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-14|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-15|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-16|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-17|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-18|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-19|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-20|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-21|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-22|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-23|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-24|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-25|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-26|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-27|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-28|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-29|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-30|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2020-12-31|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-01|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-02|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-03|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-04|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-05|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-06|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-07|854.0|0|3365.0|0|2254.0|0|1184.0|0
0|2021-01-08|854.0|0|3365.0|0|2254.0|0|1184.0|0
