|dates|Comanche_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Comanche_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Comanche_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Comanche_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Comanche_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Comanche_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Comanche_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Comanche_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
