|dates|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sutton_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Sutton_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
