|dates|Perry_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Perry_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Perry_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Perry_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Perry_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Perry_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Perry_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Perry_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
