|dates|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Callaway_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Callaway_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
