|dates|LeSueur_Minnesota_UnitedStates.BLS_EmployedPopulation.data|LeSueur_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|LeSueur_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|LeSueur_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|LeSueur_Minnesota_UnitedStates.BLS_UnemploymentRate.data|LeSueur_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|LeSueur_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|LeSueur_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-20|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-21|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-22|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-23|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-24|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-25|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-26|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-27|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-28|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-02-29|15542.0|0|1069.5|0|6.438310808777052|0|16611.5|0
0|2020-03-01|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-02|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-03|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-04|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-05|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-06|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-07|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-08|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-09|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-10|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-11|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-12|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-13|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-14|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-15|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-16|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-17|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-18|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-19|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-20|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-21|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-22|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-23|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-24|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-25|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-26|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-27|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-28|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-29|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-30|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-03-31|15362.0|0|1094.5|0|6.650867438398201|0|16456.5|0
0|2020-04-01|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-02|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-03|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-04|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-05|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-06|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-07|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-08|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-09|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-10|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-11|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-12|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-13|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-14|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-15|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-16|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-17|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-18|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-19|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-20|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-21|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-22|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-23|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-24|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-25|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-26|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-27|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-28|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-29|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-04-30|14273.0|0|1580.0|0|9.966567842048823|0|15853.0|0
0|2020-05-01|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-02|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-03|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-04|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-05|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-06|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-07|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-08|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-09|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-10|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-11|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-12|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-13|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-14|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-15|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-16|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-17|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-18|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-19|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-20|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-21|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-22|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-23|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-24|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-25|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-26|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-27|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-28|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-29|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-30|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-05-31|14224.0|0|1633.0|0|10.298290975594375|0|15857.0|0
0|2020-06-01|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-02|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-03|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-04|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-05|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-06|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-07|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-08|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-09|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-10|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-11|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-12|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-13|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-14|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-15|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-16|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-17|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-18|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-19|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-20|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-21|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-22|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-23|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-24|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-25|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-26|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-27|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-28|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-29|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-06-30|15121.0|0|1266.0|0|7.725636175016781|0|16387.0|0
0|2020-07-01|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-02|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-03|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-04|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-05|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-06|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-07|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-08|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-09|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-10|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-11|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-12|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-13|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-14|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-15|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-16|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-17|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-18|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-19|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-20|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-21|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-22|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-23|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-24|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-25|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-26|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-27|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-28|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-29|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-30|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-07-31|15297.0|0|1046.0|0|6.400293703726366|0|16343.0|0
0|2020-08-01|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-02|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-03|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-04|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-05|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-06|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-07|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-08|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-09|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-10|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-11|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-12|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-13|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-14|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-15|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-16|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-17|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-18|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-19|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-20|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-21|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-22|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-23|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-24|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-25|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-26|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-27|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-28|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-29|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-30|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-08-31|15236.0|0|855.0|0|5.313529302094339|0|16091.0|0
0|2020-09-01|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-02|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-03|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-04|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-05|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-06|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-07|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-08|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-09|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-10|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-11|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-12|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-13|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-14|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-15|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-16|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-17|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-18|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-19|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-20|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-21|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-22|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-23|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-24|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-25|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-26|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-27|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-28|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-29|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-09-30|15080.0|0|728.0|0|4.605263157894737|0|15808.0|0
0|2020-10-01|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-02|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-03|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-04|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-05|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-06|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-07|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-08|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-09|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-10|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-11|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-12|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-13|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-14|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-15|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-16|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-17|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-18|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-19|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-20|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-21|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-22|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-23|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-24|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-25|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-26|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-27|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-28|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-29|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-30|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-10-31|15255.0|0|628.0|0|3.953912988730089|0|15883.0|0
0|2020-11-01|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-02|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-03|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-04|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-05|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-06|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-07|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-08|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-09|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-10|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-11|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-12|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-13|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-14|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-15|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-16|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-17|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-18|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-19|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-20|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-21|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-22|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-23|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-24|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-25|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-26|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-27|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-28|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-29|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-11-30|15161.0|0|811.0|0|5.07763586275983|0|15972.0|0
0|2020-12-01|14962.0|0|1040.0|0|6.4991876015498065|0|16002.0|0
0|2020-12-02|14962.0|0|1040.0|0|6.4991876015498065|0|16002.0|0
0|2020-12-03|14962.0|0|1040.0|0|6.4991876015498065|0|16002.0|0
