|dates|NezPerce_Idaho_UnitedStates.BLS_EmployedPopulation.data|NezPerce_Idaho_UnitedStates.BLS_EmployedPopulation.missing|NezPerce_Idaho_UnitedStates.BLS_UnemployedPopulation.data|NezPerce_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|NezPerce_Idaho_UnitedStates.BLS_UnemploymentRate.data|NezPerce_Idaho_UnitedStates.BLS_UnemploymentRate.missing|NezPerce_Idaho_UnitedStates.BLS_LaborForcePopulation.data|NezPerce_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|20484.5|0|746.0|0|3.513812675160736|0|21230.5|0
0|2020-01-29|20484.5|0|746.0|0|3.513812675160736|0|21230.5|0
0|2020-01-30|20484.5|0|746.0|0|3.513812675160736|0|21230.5|0
0|2020-01-31|20484.5|0|746.0|0|3.513812675160736|0|21230.5|0
0|2020-02-01|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-02|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-03|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-04|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-05|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-06|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-07|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-08|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-09|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-10|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-11|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-12|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-13|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-14|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-15|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-16|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-17|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-18|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-19|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-20|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-21|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-22|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-23|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-24|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-25|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-26|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-27|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-28|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-02-29|20551.0|0|619.0|0|2.9239489844119038|0|21170.0|0
0|2020-03-01|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-02|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-03|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-04|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-05|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-06|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-07|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-08|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-09|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-10|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-11|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-12|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-13|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-14|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-15|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-16|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-17|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-18|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-19|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-20|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-21|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-22|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-23|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-24|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-25|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-26|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-27|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-28|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-29|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-30|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-03-31|20228.0|0|667.5|0|3.194467708358259|0|20895.5|0
0|2020-04-01|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-02|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-03|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-04|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-05|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-06|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-07|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-08|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-09|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-10|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-11|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-12|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-13|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-14|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-15|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-16|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-17|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-18|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-19|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-20|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-21|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-22|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-23|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-24|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-25|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-26|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-27|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-28|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-29|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-04-30|17801.5|0|2314.5|0|11.505766553986875|0|20116.0|0
0|2020-05-01|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-02|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-03|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-04|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-05|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-06|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-07|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-08|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-09|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-10|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-11|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-12|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-13|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-14|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-15|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-16|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-17|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-18|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-19|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-20|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-21|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-22|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-23|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-24|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-25|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-26|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-27|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-28|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-29|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-30|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-05-31|18989.0|0|1595.0|0|7.748736883015935|0|20584.0|0
0|2020-06-01|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-02|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-03|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-04|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-05|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-06|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-07|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-08|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-09|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-10|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-11|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-12|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-13|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-14|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-15|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-16|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-17|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-18|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-19|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-20|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-21|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-22|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-23|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-24|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-25|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-26|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-27|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-28|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-29|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-06-30|19514.0|0|1246.0|0|6.001926782273603|0|20760.0|0
0|2020-07-01|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-02|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-03|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-04|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-05|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-06|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-07|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-08|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-09|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-10|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-11|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-12|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-13|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-14|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-15|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-16|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-17|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-18|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-19|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-20|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-21|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-22|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-23|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-24|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-25|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-26|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-27|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-28|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-29|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-30|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-07-31|19742.0|0|989.0|0|4.770633351020211|0|20731.0|0
0|2020-08-01|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-02|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-03|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-04|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-05|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-06|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-07|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-08|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-09|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-10|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-11|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-12|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-13|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-14|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-15|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-16|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-17|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-18|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-19|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-20|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-21|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-22|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-23|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-24|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-25|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-26|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-27|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-28|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-29|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-30|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-08-31|19965.0|0|762.0|0|3.676364162686351|0|20727.0|0
0|2020-09-01|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-02|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-03|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-04|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-05|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-06|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-07|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-08|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-09|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-10|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-11|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-12|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-13|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-14|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-15|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-16|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-17|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-18|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-19|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-20|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-21|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-22|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-23|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-24|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-25|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-26|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-27|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-28|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-29|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-09-30|19972.0|0|975.0|0|4.654604477968205|0|20947.0|0
0|2020-10-01|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-02|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-03|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-04|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-05|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-06|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-07|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-08|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-09|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-10|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-11|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-12|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-13|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-14|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-15|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-16|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-17|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-18|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-19|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-20|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-21|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-22|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-23|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-24|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-25|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-26|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-27|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-28|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-29|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-30|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-10-31|19809.0|0|775.0|0|3.7650602409638556|0|20584.0|0
0|2020-11-01|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-02|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-03|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-04|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-05|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-06|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-07|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-08|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-09|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-10|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-11|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-12|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-13|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-14|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-15|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-16|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-17|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-18|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-19|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-20|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-21|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-22|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-23|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-24|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-25|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-26|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-27|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-28|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-29|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-11-30|20019.0|0|761.0|0|3.6621751684311836|0|20780.0|0
0|2020-12-01|20111.0|0|779.0|0|3.7290569650550505|0|20890.0|0
0|2020-12-02|20111.0|0|779.0|0|3.7290569650550505|0|20890.0|0
0|2020-12-03|20111.0|0|779.0|0|3.7290569650550505|0|20890.0|0
0|2020-12-04|20111.0|0|779.0|0|3.7290569650550505|0|20890.0|0
0|2020-12-05|20111.0|0|779.0|0|3.7290569650550505|0|20890.0|0
