|dates|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NezPerce_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|NezPerce_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
