|dates|Lea_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lea_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lea_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Lea_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Lea_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lea_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lea_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lea_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
