|dates|Ottawa_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ottawa_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ottawa_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Ottawa_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Ottawa_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ottawa_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ottawa_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ottawa_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
