|dates|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ellsworth_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Ellsworth_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
