|dates|Merrimack_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Merrimack_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Merrimack_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Merrimack_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Merrimack_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Merrimack_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Merrimack_NewHampshire_UnitedStates.TotalPopulation.data|Merrimack_NewHampshire_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|151391.0|0
