|dates|Valencia_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Valencia_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Valencia_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Valencia_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Valencia_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Valencia_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Valencia_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Valencia_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
