|dates|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baldwin_Alabama_UnitedStates.TotalPopulation.data|Baldwin_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|223234.0|0
