|dates|SanJuan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanJuan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanJuan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanJuan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanJuan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanJuan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanJuan_Colorado_UnitedStates.TotalPopulation.data|SanJuan_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|728.0|0
