|dates|KenaiPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|KenaiPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|KenaiPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|KenaiPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|KenaiPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|KenaiPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|KenaiPeninsula_Alaska_UnitedStates.TotalPopulation.data|KenaiPeninsula_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58708.0|0
