|dates|HotSprings_Wyoming_UnitedStates.AveragePrecipitationTotal.data|HotSprings_Wyoming_UnitedStates.AveragePrecipitationTotal.missing|HotSprings_Wyoming_UnitedStates.AveragePrecipitation.data|HotSprings_Wyoming_UnitedStates.AveragePrecipitation.missing|HotSprings_Wyoming_UnitedStates.AverageWindDirection.data|HotSprings_Wyoming_UnitedStates.AverageWindDirection.missing|HotSprings_Wyoming_UnitedStates.AverageWindSpeed.data|HotSprings_Wyoming_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|241.66666666666666|0|13.625|0
0|2020-01-02|0.0|0|0.0|0|297.9166666666667|0|18.0625|0
0|2020-01-03|0.0|0|0.0|0|203.75|0|7.958333333333333|0
0|2020-01-04|0.0|0|0.0|0|215.0|0|10.541666666666666|0
0|2020-01-05|0.0|0|0.0|0|221.66666666666666|0|9.125|0
0|2020-01-06|0.0|0|0.0|0|248.75|0|14.0|0
0|2020-01-07|0.0|0|0.0|0|182.91666666666666|0|7.333333333333333|0
0|2020-01-08|0.0|0|0.0|0|248.75|0|7.916666666666667|0
0|2020-01-09|0.0|0|0.0|0|193.54166666666666|0|6.645833333333333|0
0|2020-01-10|0.0|0|0.0|0|182.08333333333334|0|9.0|0
0|2020-01-11|0.0|0|0.0|0|232.5|0|8.0|0
0|2020-01-12|0.0|0|0.0|0|213.33333333333334|0|6.708333333333333|0
0|2020-01-13|0.0|0|0.0|0|191.66666666666666|0|7.958333333333333|0
0|2020-01-14|0.0|0|0.0006875000000000001|0|204.27777777777774|0|7.540277777777778|0
0|2020-01-15|0.00125|0|0.0|0|157.5|0|6.708333333333333|0
0|2020-01-16|0.0|0|0.0|0|182.5|0|3.875|0
0|2020-01-17|0.0|0|0.0|0|212.29166666666666|0|10.354166666666666|0
0|2020-01-18|0.0|0|0.0|0|207.91666666666666|0|8.208333333333334|0
0|2020-01-19|0.0|0|0.0|0|57.5|0|2.2916666666666665|0
0|2020-01-20|0.0|0|0.0|0|142.08333333333334|0|3.125|0
0|2020-01-21|0.0|0|0.0|0|151.25|0|3.8333333333333335|0
0|2020-01-22|0.0|0|0.0|0|274.1666666666667|0|16.0|0
0|2020-01-23|0.0|0|0.0|0|150.41666666666666|0|4.5|0
0|2020-01-24|0.0|0|0.0|0|80.41666666666667|0|2.375|0
0|2020-01-25|0.0|0|0.0|0|209.79166666666666|0|7.75|0
0|2020-01-26|0.0|0|0.0|0|140.83333333333334|0|5.5|0
0|2020-01-27|0.0|0|0.005138888888888889|0|204.1111111111111|0|7.84513888888889|0
0|2020-01-28|0.007083333333333334|0|0.0|0|159.58333333333334|0|5.0|0
0|2020-01-29|0.0008333333333333334|0|0.0017708333333333335|0|215.5902777777778|0|6.593055555555555|0
0|2020-01-30|0.0|0|0.0001388888888888889|0|185.9722222222222|0|6.083333333333333|0
0|2020-01-31|0.0004166666666666667|0|0.0|0|170.0|0|4.666666666666667|0
0|2020-02-01|0.0|0|0.0|0|206.04166666666666|0|10.25|0
0|2020-02-02|0.0|0|0.001875|0|23.333333333333332|0|11.534722222222223|0
0|2020-02-03|0.0030555555555555557|0|0.014097222222222225|0|49.638888888888886|0|9.779861111111112|0
0|2020-02-04|0.00325|0|0.0013125|0|214.8125|0|6.45763888888889|0
0|2020-02-05|0.0|0|0.0|0|114.375|0|3.3541666666666665|0
0|2020-02-06|0.0|0|0.0005347222222222222|0|118.9375|0|3.1666666666666665|0
0|2020-02-07|0.00020833333333333335|0|0.0|0|87.0486111111111|0|3.0590277777777772|0
0|2020-02-08|0.0|0|0.0009375|0|128.52430555555557|0|7.8524305555555545|0
0|2020-02-09|0.00125|0|0.0|0|128.75|0|6.625|0
0|2020-02-10|0.0|0|0.000625|0|198.50694444444446|0|4.260416666666667|0
0|2020-02-11|0.0008333333333333334|0|0.0|0|155.69444444444443|0|4.256944444444445|0
0|2020-02-12|0.0|0|0.0|0|124.69444444444444|0|5.977777777777778|0
0|2020-02-13|0.0|0|0.0|0|79.65277777777779|0|2.392361111111111|0
0|2020-02-14|0.0|0|0.0|0|167.47916666666666|0|7.202083333333333|0
0|2020-02-15|0.0|0|0.0|0|162.08333333333334|0|7.520833333333333|0
0|2020-02-16|0.0|0|0.0|0|172.5|0|5.958333333333333|0
0|2020-02-17|0.0003333333333333333|0|0.000625|0|183.63194444444446|0|5.462500000000001|0
0|2020-02-18|0.0|0|0.0|0|166.5277777777778|0|5.815277777777777|0
0|2020-02-19|0.0|0|0.0|0|85.76388888888887|0|2.8541666666666665|0
0|2020-02-20|0.0|0|0.0|0|133.68055555555554|0|2.548611111111111|0
0|2020-02-21|0.0|0|0.0|0|102.5|0|2.2083333333333335|0
0|2020-02-22|0.0|0|0.0|0|117.70833333333333|0|3.375|0
0|2020-02-23|0.0|0|0.0|0|131.66666666666666|0|3.7916666666666665|0
0|2020-02-24|0.0|0|0.001736111111111111|0|216.08333333333334|0|16.63888888888889|0
0|2020-02-25|0.002916666666666667|0|0.0|0|184.58333333333334|0|9.166666666666666|0
0|2020-02-26|0.0|0|0.0|0|98.125|0|3.3333333333333335|0
0|2020-02-27|0.0|0|0.0|0|199.58333333333334|0|9.166666666666666|0
0|2020-02-28|0.0|0|0.0|0|177.5|0|5.083333333333333|0
0|2020-02-29|0.0|0|0.0|0|149.58333333333334|0|6.166666666666667|0
0|2020-03-01|0.0|0|0.0045625|0|111.48611111111113|0|10.560416666666667|0
0|2020-03-02|0.007083333333333334|0|0.0|0|228.33333333333334|0|16.375|0
0|2020-03-03|0.0|0|0.0|0|266.25|0|19.458333333333332|0
0|2020-03-04|0.0|0|0.0|0|238.75|0|12.916666666666666|0
0|2020-03-05|0.0|0|0.0|0|91.25|0|5.333333333333333|0
0|2020-03-06|0.0|0|0.0|0|178.75|0|3.0833333333333335|0
0|2020-03-07|0.0|0|0.0|0|155.20833333333334|0|6.125|0
0|2020-03-08|0.0|0|0.0|0|122.29166666666667|0|7.75|0
0|2020-03-09|0.0|0|0.0|0|157.63888888888889|0|4.8180555555555555|0
0|2020-03-10|0.0|0|0.0|0|193.33333333333334|0|9.333333333333334|0
0|2020-03-11|0.0|0|0.0|0|239.16666666666666|0|12.5|0
0|2020-03-12|0.0|0|0.002152777777777778|0|71.14583333333333|0|8.100694444444445|0
0|2020-03-13|0.0025|0|0.0|0|69.79166666666667|0|7.166666666666667|0
0|2020-03-14|0.0|0|0.0|0|115.0|0|5.375|0
0|2020-03-15|0.0|0|0.0|0|147.08333333333334|0|6.583333333333333|0
0|2020-03-16|0.0|0|0.0|0|88.05555555555554|0|7.725694444444444|0
0|2020-03-17|0.0|0|0.0|0|83.33333333333333|0|3.9166666666666665|0
0|2020-03-18|0.0|0|0.0|0|131.45833333333334|0|7.616666666666667|0
0|2020-03-19|0.0|0|0.00125|0|89.79166666666667|0|8.385416666666666|0
0|2020-03-20|0.00125|0|0.0|0|108.6111111111111|0|4.236111111111111|0
0|2020-03-21|0.0|0|0.0|0|184.16666666666666|0|5.916666666666667|0
0|2020-03-22|0.0|0|0.0|0|265.2083333333333|0|12.208333333333334|0
0|2020-03-23|0.0|0|0.0|0|202.91666666666666|0|7.208333333333333|0
0|2020-03-24|0.0|0|0.0|0|162.5|0|7.458333333333333|0
0|2020-03-25|0.0004166666666666667|0|0.0004166666666666667|0|228.54166666666666|0|10.166666666666666|0
0|2020-03-26|0.0|0|0.0|0|218.33333333333334|0|11.541666666666666|0
0|2020-03-27|0.0|0|0.0|0|178.75|0|11.791666666666666|0
0|2020-03-28|0.0|0|0.0|0|214.16666666666666|0|11.625|0
0|2020-03-29|0.0|0|0.0|0|174.16666666666666|0|8.083333333333334|0
0|2020-03-30|0.0|0|0.0|0|222.5|0|9.041666666666666|0
0|2020-03-31|0.0|0|0.0|0|223.33333333333334|0|10.833333333333334|0
0|2020-04-01|0.0|0|0.004791666666666667|0|96.5625|0|13.4375|0
0|2020-04-02|0.005138888888888889|0|0.00951388888888889|0|82.04166666666667|0|7.478472222222223|0
0|2020-04-03|0.0016666666666666668|0|0.0|0|162.08333333333334|0|5.0625|0
0|2020-04-04|0.0|0|0.0|0|114.58333333333333|0|4.583333333333333|0
0|2020-04-05|0.0|0|0.0|0|186.66666666666666|0|8.75|0
0|2020-04-06|0.0|0|0.0|0|222.91666666666666|0|11.791666666666666|0
0|2020-04-07|0.0|0|0.0|0|231.66666666666666|0|12.25|0
0|2020-04-08|0.0|0|0.0|0|123.75|0|8.875|0
0|2020-04-09|0.0|0|0.0|0|56.666666666666664|0|5.083333333333333|0
0|2020-04-10|0.0|0|0.0|0|257.5|0|10.916666666666666|0
0|2020-04-11|0.0|0|0.0077083333333333335|0|115.3125|0|9.854166666666666|0
0|2020-04-12|0.0036666666666666666|0|0.007291666666666666|0|63.702380952380956|0|8.790476190476191|0
0|2020-04-13|0.000625|0|0.0|0|130.83333333333334|0|5.729166666666667|0
0|2020-04-14|0.0|0|0.0|0|268.3333333333333|0|12.75|0
0|2020-04-15|0.0|0|0.005236111111111111|0|110.18055555555556|0|10.143749999999999|0
0|2020-04-16|0.015833333333333335|0|0.0043055555555555555|0|110.83333333333333|0|7.715277777777778|0
0|2020-04-17|0.0|0|0.0|0|245.41666666666666|0|9.791666666666666|0
