|dates|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PresqueIsle_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|PresqueIsle_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
