|dates|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Medina_Ohio_UnitedStates.TotalPopulation.data|Medina_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|179746.0|0
