|dates|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wells_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Wells_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
