|dates|Hughes_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hughes_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hughes_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|Hughes_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|Hughes_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hughes_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hughes_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hughes_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
