|dates|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Andrew_Missouri_UnitedStates.TotalPopulation.data|Andrew_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17712.0|0
