|dates|Bollinger_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bollinger_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bollinger_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Bollinger_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Bollinger_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bollinger_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bollinger_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bollinger_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
