|dates|Pottawatomie_Kansas_UnitedStates.BLS_EmployedPopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Pottawatomie_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Pottawatomie_Kansas_UnitedStates.BLS_UnemploymentRate.data|Pottawatomie_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Pottawatomie_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-02|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-03|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-04|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-05|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-06|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-07|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-08|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-09|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-10|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-11|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-12|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-13|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-14|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-15|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-16|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-17|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-18|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-19|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-20|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-21|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-22|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-23|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-24|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-25|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-26|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-27|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-28|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-29|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-30|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-01-31|11916.5|0|386.5|0|3.141510200764041|0|12303.0|0
0|2020-02-01|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-02|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-03|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-04|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-05|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-06|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-07|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-08|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-09|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-10|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-11|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-12|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-13|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-14|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-15|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-16|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-17|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-18|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-19|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-20|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-21|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-22|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-23|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-24|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-25|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-26|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-27|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-28|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-02-29|12340.0|0|383.0|0|3.010296313762477|0|12723.0|0
0|2020-03-01|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-02|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-03|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-04|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-05|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-06|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-07|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-08|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-09|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-10|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-11|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-12|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-13|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-14|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-15|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-16|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-17|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-18|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-19|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-20|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-21|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-22|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-23|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-24|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-25|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-26|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-27|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-28|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-29|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-30|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-03-31|12060.5|0|352.0|0|2.8358509566968784|0|12412.5|0
0|2020-04-01|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-02|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-03|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-04|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-05|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-06|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-07|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-08|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-09|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-10|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-11|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
0|2020-04-12|10834.5|0|914.5|0|7.783641160949868|0|11749.0|0
