|dates|Bristol_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Bristol_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Bristol_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Bristol_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Bristol_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Bristol_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Bristol_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Bristol_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-02|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-03|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-04|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-05|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-06|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-07|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-08|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-09|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-10|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-11|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-12|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-13|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-14|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-15|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-16|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-17|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-18|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-19|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-20|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-21|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-22|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-23|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-24|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-25|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-26|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-27|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-28|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-29|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-30|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-01-31|25105.0|0|923.5|0|3.5480338859327274|0|26028.5|0
0|2020-02-01|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-02|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-03|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-04|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-05|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-06|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-07|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-08|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-09|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-10|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-11|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-12|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-13|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-14|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-15|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-16|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-17|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-18|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-19|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-20|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-21|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-22|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-23|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-24|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-25|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-26|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-27|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-28|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-02-29|25250.0|0|887.5|0|3.395504543280727|0|26137.5|0
0|2020-03-01|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-02|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-03|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-04|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-05|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-06|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-07|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-08|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-09|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-10|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-11|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-12|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-13|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-14|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-15|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-16|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-17|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-18|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-19|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-20|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-21|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-22|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-23|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-24|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-25|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-26|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-27|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-28|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-29|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-30|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-03-31|25003.5|0|1055.0|0|4.048582995951417|0|26058.5|0
0|2020-04-01|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-02|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-03|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-04|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-05|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-06|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-07|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-08|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-09|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-10|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-11|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-12|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-13|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-14|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-15|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-16|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-17|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-18|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-19|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-20|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-21|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-22|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-23|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-24|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-25|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-26|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-27|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-28|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-29|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-04-30|20555.0|0|3468.5|0|14.437946177701|0|24023.5|0
0|2020-05-01|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-02|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-03|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-04|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-05|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-06|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-07|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-08|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-09|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-10|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-11|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-12|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-13|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-14|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-15|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-16|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-17|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-18|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-19|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-20|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-21|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-22|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-23|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-24|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-25|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
0|2020-05-26|21043.0|0|2464.0|0|10.481984089845579|0|23507.0|0
