|dates|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clatsop_Oregon_UnitedStates.TotalPopulation.data|Clatsop_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40224.0|0
