|dates|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bacon_Georgia_UnitedStates.TotalPopulation.data|Bacon_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11164.0|0
