|dates|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oswego_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Oswego_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
