|dates|Hinds_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hinds_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hinds_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Hinds_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Hinds_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hinds_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hinds_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hinds_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
