|dates|Kern_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kern_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kern_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kern_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kern_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kern_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kern_California_UnitedStates.TotalPopulation.data|Kern_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|900202.0|0
