|dates|Beauregard_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Beauregard_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Beauregard_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Beauregard_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Beauregard_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Beauregard_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Beauregard_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Beauregard_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
