|dates|Glenn_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Glenn_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Glenn_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Glenn_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Glenn_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Glenn_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Glenn_California_UnitedStates.TotalPopulation.data|Glenn_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28393.0|0
