|dates|Sullivan_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sullivan_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sullivan_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sullivan_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sullivan_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sullivan_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sullivan_Indiana_UnitedStates.TotalPopulation.data|Sullivan_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20669.0|0
