|dates|Harrison_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Harrison_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Harrison_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Harrison_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Harrison_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Harrison_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Harrison_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Harrison_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-30|8473.5|0|398.5|0|4.49165915238954|0|8872.0|0
0|2020-01-31|8473.5|0|398.5|0|4.49165915238954|0|8872.0|0
0|2020-02-01|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-02|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-03|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-04|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-05|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-06|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-07|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-08|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-09|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-10|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-11|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-12|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-13|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-14|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-15|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-16|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-17|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-18|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-19|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-20|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-21|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-22|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-23|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-24|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-25|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-26|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-27|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-28|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-02-29|8483.0|0|366.5|0|4.141476919599977|0|8849.5|0
0|2020-03-01|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-02|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-03|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-04|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-05|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-06|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-07|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-08|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-09|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-10|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-11|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-12|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-13|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-14|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-15|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-16|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-17|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-18|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-19|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-20|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-21|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-22|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-23|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-24|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-25|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-26|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-27|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-28|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-29|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-30|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-03-31|8386.0|0|422.5|0|4.796503377419538|0|8808.5|0
0|2020-04-01|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-02|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-03|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-04|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-05|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-06|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-07|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-08|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-09|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-10|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-11|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-12|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-13|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-14|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-15|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-16|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-17|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-18|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-19|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-20|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-21|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-22|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-23|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-24|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-25|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-26|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-27|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-28|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-29|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-04-30|7662.5|0|1688.5|0|18.056892310982782|0|9351.0|0
0|2020-05-01|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-02|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-03|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-04|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-05|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-06|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-07|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-08|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-09|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-10|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-11|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-12|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-13|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-14|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-15|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-16|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-17|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-18|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-19|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-20|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-21|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-22|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-23|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-24|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-25|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-26|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-27|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-28|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-29|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-30|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-05-31|8118.0|0|918.0|0|10.159362549800797|0|9036.0|0
0|2020-06-01|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-02|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-03|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-04|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-05|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-06|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-07|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-08|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-09|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-10|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-11|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-12|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-13|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-14|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-15|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-16|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-17|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-18|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-19|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-20|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-21|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-22|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-23|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-24|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-25|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-26|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-27|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-28|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-29|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-06-30|8159.0|0|390.0|0|4.561937068663002|0|8549.0|0
0|2020-07-01|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-02|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-03|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-04|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-05|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-06|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-07|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-08|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-09|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-10|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-11|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-12|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-13|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-14|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-15|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-16|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-17|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-18|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-19|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-20|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-21|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-22|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-23|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-24|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-25|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-26|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-27|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-28|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-29|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-30|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-07-31|8027.0|0|414.0|0|4.9046321525885554|0|8441.0|0
0|2020-08-01|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-02|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-03|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-04|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-05|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-06|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-07|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-08|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-09|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-10|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-11|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-12|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-13|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-14|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-15|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-16|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-17|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-18|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-19|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-20|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-21|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-22|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-23|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-24|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-25|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-26|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-27|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-28|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-29|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-30|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-08-31|8104.0|0|353.0|0|4.1740569942059835|0|8457.0|0
0|2020-09-01|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-02|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-03|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-04|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-05|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-06|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-07|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-08|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-09|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-10|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-11|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-12|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-13|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-14|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-15|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-16|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-17|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-18|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-19|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-20|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-21|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-22|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-23|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-24|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-25|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-26|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-27|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-28|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-29|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-09-30|8098.0|0|350.0|0|4.142992424242424|0|8448.0|0
0|2020-10-01|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-02|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-03|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-04|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-05|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-06|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-07|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-08|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-09|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-10|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-11|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-12|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-13|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-14|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-15|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-16|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-17|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-18|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-19|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-20|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-21|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-22|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-23|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-24|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-25|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-26|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-27|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-28|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-29|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-30|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-10-31|8166.0|0|337.0|0|3.963307068093614|0|8503.0|0
0|2020-11-01|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-02|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-03|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-04|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-05|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-06|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-07|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-08|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-09|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-10|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-11|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-12|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-13|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-14|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-15|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-16|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-17|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-18|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-19|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-20|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-21|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-22|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-23|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-24|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-25|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-26|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-27|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-28|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-29|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-11-30|8262.0|0|357.0|0|4.1420118343195265|0|8619.0|0
0|2020-12-01|8154.0|0|384.0|0|4.497540407589599|0|8538.0|0
0|2020-12-02|8154.0|0|384.0|0|4.497540407589599|0|8538.0|0
0|2020-12-03|8154.0|0|384.0|0|4.497540407589599|0|8538.0|0
0|2020-12-04|8154.0|0|384.0|0|4.497540407589599|0|8538.0|0
0|2020-12-05|8154.0|0|384.0|0|4.497540407589599|0|8538.0|0
0|2020-12-06|8154.0|0|384.0|0|4.497540407589599|0|8538.0|0
