|dates|Brevard_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brevard_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brevard_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brevard_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brevard_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brevard_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brevard_Florida_UnitedStates.TotalPopulation.data|Brevard_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|601942.0|0
