|dates|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fergus_Montana_UnitedStates.TotalPopulation.data|Fergus_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11050.0|0
