|dates|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|KingandQueen_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|KingandQueen_Virginia_UnitedStates.TotalPopulation.data|KingandQueen_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7025.0|0
