|dates|Roane_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Roane_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Roane_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Roane_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Roane_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Roane_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Roane_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Roane_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
