|dates|Richardson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Richardson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Richardson_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Richardson_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Richardson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Richardson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Richardson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Richardson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
