|dates|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stillwater_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Stillwater_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
