|dates|Vermillion_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Vermillion_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Vermillion_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Vermillion_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Vermillion_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Vermillion_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Vermillion_Indiana_UnitedStates.TotalPopulation.data|Vermillion_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15498.0|0
