|dates|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|TwinFalls_Idaho_UnitedStates.TotalPopulation.data|TwinFalls_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|86878.0|0
