|dates|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Klickitat_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Klickitat_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
