|dates|Fayette_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fayette_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fayette_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fayette_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fayette_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fayette_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fayette_Georgia_UnitedStates.TotalPopulation.data|Fayette_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|114421.0|0
