|dates|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hodgeman_Kansas_UnitedStates.TotalPopulation.data|Hodgeman_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1794.0|0
