|dates|Bledsoe_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bledsoe_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bledsoe_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Bledsoe_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Bledsoe_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bledsoe_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bledsoe_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bledsoe_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
