|dates|Rutherford_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rutherford_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rutherford_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Rutherford_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Rutherford_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rutherford_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rutherford_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rutherford_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
