|dates|Otoe_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Otoe_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Otoe_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Otoe_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Otoe_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Otoe_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Otoe_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Otoe_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
