|dates|Washington_Maryland_UnitedStates.BLS_EmployedPopulation.data|Washington_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Washington_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Washington_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Maryland_UnitedStates.BLS_UnemploymentRate.data|Washington_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Washington_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Washington_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-02|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-03|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-04|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-05|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-06|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-07|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-08|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-09|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-10|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-11|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-12|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-13|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-14|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-15|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-16|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-17|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-18|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-19|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-20|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-21|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-22|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-23|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-24|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-25|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-26|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-27|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-28|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-29|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-30|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-01-31|72691.0|0|3097.0|0|4.086398902200876|0|75788.0|0
0|2020-02-01|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-02|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-03|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-04|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-05|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-06|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-07|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-08|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-09|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-10|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-11|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-12|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-13|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-14|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-15|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-16|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-17|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-18|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-19|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-20|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-21|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-22|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-23|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-24|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-25|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-26|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-27|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-28|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-02-29|71954.0|0|3095.5|0|4.124611090013924|0|75049.5|0
0|2020-03-01|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-02|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-03|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-04|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-05|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-06|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-07|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-08|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-09|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-10|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-11|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-12|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-13|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-14|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-15|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-16|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-17|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-18|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-19|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-20|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-21|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-22|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-23|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-24|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-25|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-26|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-27|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-28|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-29|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-30|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-03-31|71960.5|0|3181.0|0|4.23334641975473|0|75141.5|0
0|2020-04-01|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-02|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-03|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-04|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-05|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-06|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-07|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-08|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-09|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-10|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-11|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-12|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-13|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-14|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-15|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-16|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-17|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-18|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-19|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-20|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-21|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-22|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-23|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-24|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-25|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-26|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-27|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-28|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-29|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-04-30|62742.5|0|7887.5|0|11.167350984001132|0|70630.0|0
0|2020-05-01|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-02|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-03|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-04|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-05|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-06|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-07|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-08|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-09|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-10|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-11|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-12|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-13|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-14|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-15|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-16|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-17|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-18|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-19|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
0|2020-05-20|64980.0|0|7055.0|0|9.793850211702644|0|72035.0|0
