|dates|Greeley_Kansas_UnitedStates.BLS_EmployedPopulation.data|Greeley_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Greeley_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Greeley_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Greeley_Kansas_UnitedStates.BLS_UnemploymentRate.data|Greeley_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Greeley_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Greeley_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-12|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-13|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-14|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-15|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-16|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-17|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-18|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-19|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-20|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-21|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-22|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-23|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-24|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-25|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-26|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-27|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-28|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-02-29|775.0|0|14.0|0|1.7743979721166032|0|789.0|0
0|2020-03-01|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-02|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-03|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-04|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-05|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-06|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-07|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-08|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-09|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-10|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-11|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-12|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-13|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-14|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-15|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-16|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-17|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-18|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-19|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-20|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-21|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-22|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-23|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-24|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-25|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-26|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-27|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-28|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-29|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-30|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-03-31|793.0|0|14.0|0|1.734820322180917|0|807.0|0
0|2020-04-01|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-02|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-03|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-04|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-05|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-06|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-07|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-08|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-09|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-10|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-11|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-12|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-13|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-14|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-15|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-16|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-17|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-18|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-19|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-20|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-21|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-22|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-23|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-24|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-25|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-26|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-27|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-28|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-29|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-04-30|732.0|0|15.5|0|2.0735785953177257|0|747.5|0
0|2020-05-01|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-02|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-03|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-04|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-05|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-06|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-07|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-08|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-09|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-10|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-11|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-12|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-13|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-14|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-15|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-16|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-17|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-18|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-19|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-20|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-21|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-22|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-23|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-24|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-25|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-26|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-27|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-28|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-29|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-30|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-05-31|799.0|0|15.0|0|1.8427518427518428|0|814.0|0
0|2020-06-01|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-02|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-03|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-04|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-05|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-06|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-07|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-08|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-09|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-10|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-11|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-12|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-13|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-14|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-15|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-16|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-17|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-18|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-19|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-20|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-21|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-22|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-23|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-24|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-25|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-26|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-27|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-28|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-29|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-06-30|846.0|0|15.0|0|1.7421602787456445|0|861.0|0
0|2020-07-01|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-02|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-03|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-04|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-05|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-06|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-07|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-08|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-09|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-10|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-11|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-12|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-13|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-14|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-15|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-16|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-17|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-18|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-19|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-20|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-21|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-22|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-23|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-24|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-25|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-26|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-27|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-28|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-29|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-30|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-07-31|785.0|0|16.0|0|1.9975031210986267|0|801.0|0
0|2020-08-01|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-02|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-03|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-04|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-05|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-06|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-07|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-08|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-09|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-10|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-11|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-12|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-13|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-14|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-15|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-16|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-17|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-18|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-19|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-20|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-21|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-22|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-23|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-24|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-25|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-26|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-27|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-28|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-29|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-30|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-08-31|809.0|0|16.0|0|1.9393939393939394|0|825.0|0
0|2020-09-01|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-02|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-03|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-04|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-05|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-06|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-07|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-08|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-09|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-10|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-11|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-12|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-13|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-14|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-15|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-16|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-17|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-18|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-19|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-20|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-21|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-22|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-23|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-24|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-25|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-26|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-27|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-28|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-29|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-09-30|820.0|0|13.0|0|1.56062424969988|0|833.0|0
0|2020-10-01|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-02|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-03|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-04|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-05|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-06|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-07|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-08|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-09|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-10|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-11|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-12|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-13|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-14|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-15|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-16|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-17|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-18|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-19|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-20|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-21|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-22|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-23|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-24|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-25|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-26|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-27|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-28|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-29|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-30|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-10-31|862.0|0|13.0|0|1.4857142857142858|0|875.0|0
0|2020-11-01|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-02|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-03|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-04|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-05|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-06|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-07|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-08|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-09|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-10|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-11|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-12|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-13|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-14|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-15|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-16|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-17|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-18|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-19|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-20|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-21|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-22|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-23|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-24|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-25|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-26|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-27|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-28|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-29|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-11-30|857.0|0|15.0|0|1.7201834862385321|0|872.0|0
0|2020-12-01|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-02|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-03|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-04|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-05|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-06|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-07|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-08|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-09|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-10|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-11|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-12|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-13|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-14|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-15|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-16|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-17|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-18|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-19|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-20|845.0|0|15.0|0|1.744186046511628|0|860.0|0
0|2020-12-21|845.0|0|15.0|0|1.744186046511628|0|860.0|0
