|dates|Richmond_Virginia_UnitedStates.BLS_EmployedPopulation.data|Richmond_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Richmond_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Richmond_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Richmond_Virginia_UnitedStates.BLS_UnemploymentRate.data|Richmond_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Richmond_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Richmond_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-02|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-03|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-04|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-05|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-06|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-07|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-08|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-09|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-10|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-11|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-12|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-13|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-14|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-15|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-16|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-17|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-18|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-19|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-20|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-21|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-22|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-23|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-24|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-25|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-26|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-27|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-28|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-29|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-30|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-01-31|3966.0|0|139.5|0|3.3978808914870298|0|4105.5|0
0|2020-02-01|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-02|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-03|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-04|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-05|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-06|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-07|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-08|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-09|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-10|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-11|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-12|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-13|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-14|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-15|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-16|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-17|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-18|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-19|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-20|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-21|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-22|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-23|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-24|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-25|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-26|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-27|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-28|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-02-29|3998.0|0|121.0|0|2.9376062151007525|0|4119.0|0
0|2020-03-01|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-02|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-03|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-04|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-05|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-06|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-07|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-08|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-09|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-10|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-11|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-12|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-13|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-14|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-15|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-16|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-17|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-18|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-19|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-20|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-21|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-22|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-23|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-24|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-25|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-26|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-27|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-28|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-29|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-30|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-03-31|3942.5|0|133.5|0|3.275269872423945|0|4076.0|0
0|2020-04-01|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-02|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-03|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-04|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-05|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-06|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-07|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-08|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-09|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-10|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-11|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-12|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-13|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-14|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-15|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-16|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-17|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-18|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
0|2020-04-19|3712.5|0|296.0|0|7.384308344767369|0|4008.5|0
