|dates|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hardee_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Hardee_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
