|dates|Camp_Texas_UnitedStates.BLS_EmployedPopulation.data|Camp_Texas_UnitedStates.BLS_EmployedPopulation.missing|Camp_Texas_UnitedStates.BLS_UnemployedPopulation.data|Camp_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Camp_Texas_UnitedStates.BLS_UnemploymentRate.data|Camp_Texas_UnitedStates.BLS_UnemploymentRate.missing|Camp_Texas_UnitedStates.BLS_LaborForcePopulation.data|Camp_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-21|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-22|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-23|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-24|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-25|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-26|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-27|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-28|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-29|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-30|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-01-31|4747.5|0|225.5|0|4.534486225618339|0|4973.0|0
0|2020-02-01|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-02|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-03|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-04|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-05|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-06|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-07|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-08|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-09|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-10|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-11|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-12|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-13|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-14|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-15|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-16|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-17|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-18|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-19|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-20|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-21|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-22|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-23|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-24|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-25|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-26|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-27|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-28|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-02-29|4794.5|0|220.5|0|4.396809571286141|0|5015.0|0
0|2020-03-01|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-02|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-03|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-04|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-05|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-06|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-07|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-08|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-09|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-10|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-11|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-12|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-13|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-14|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-15|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-16|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-17|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-18|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-19|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-20|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-21|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-22|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-23|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-24|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-25|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-26|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-27|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-28|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-29|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-30|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-03-31|4667.0|0|293.0|0|5.907258064516129|0|4960.0|0
0|2020-04-01|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-02|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-03|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-04|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-05|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-06|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-07|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-08|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-09|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-10|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-11|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-12|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-13|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-14|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-15|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-16|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-17|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-18|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-19|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-20|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-21|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-22|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-23|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-24|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-25|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-26|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-27|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-28|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-29|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-04-30|4128.0|0|454.0|0|9.908336970755128|0|4582.0|0
0|2020-05-01|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-02|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-03|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-04|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-05|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-06|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-07|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-08|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-09|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-10|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-11|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-12|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-13|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-14|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-15|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-16|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-17|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-18|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-19|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-20|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-21|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-22|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-23|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-24|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-25|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-26|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-27|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-28|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-29|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-30|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-05-31|4401.0|0|428.0|0|8.863118658107268|0|4829.0|0
0|2020-06-01|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-02|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-03|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-04|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-05|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-06|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-07|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-08|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-09|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-10|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-11|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-12|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-13|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-14|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-15|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-16|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-17|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-18|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-19|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-20|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-21|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-22|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-23|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-24|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-25|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-26|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-27|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-28|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-29|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-06-30|4597.0|0|493.0|0|9.68565815324165|0|5090.0|0
0|2020-07-01|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-02|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-03|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-04|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-05|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-06|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-07|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-08|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-09|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-10|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-11|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-12|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-13|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-14|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-15|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-16|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-17|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-18|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-19|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-20|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-21|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-22|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-23|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-24|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-25|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-26|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-27|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-28|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-29|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-30|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-07-31|4621.0|0|465.0|0|9.142744789618561|0|5086.0|0
0|2020-08-01|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-02|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-03|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-04|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-05|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-06|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-07|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-08|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-09|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-10|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-11|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-12|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-13|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-14|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-15|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-16|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-17|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-18|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-19|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-20|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-21|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-22|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-23|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-24|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-25|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-26|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-27|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-28|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-29|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-30|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-08-31|4791.0|0|357.0|0|6.934731934731935|0|5148.0|0
0|2020-09-01|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-02|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-03|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-04|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-05|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-06|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-07|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-08|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-09|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-10|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-11|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-12|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-13|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-14|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-15|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-16|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-17|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-18|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-19|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-20|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-21|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-22|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-23|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-24|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-25|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-26|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-27|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-28|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-29|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-09-30|4700.0|0|396.0|0|7.770800627943485|0|5096.0|0
0|2020-10-01|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-02|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-03|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-04|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-05|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-06|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-07|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-08|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-09|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-10|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-11|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-12|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-13|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-14|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-15|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-16|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-17|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-18|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-19|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-20|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-21|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-22|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-23|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-24|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-25|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-26|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-27|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-28|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-29|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-30|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-10-31|4770.0|0|368.0|0|7.162319968859478|0|5138.0|0
0|2020-11-01|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-02|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-03|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-04|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-05|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-06|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-07|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-08|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-09|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-10|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-11|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-12|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-13|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-14|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-15|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-16|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-17|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-18|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-19|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-20|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-21|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-22|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-23|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-24|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-25|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-26|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-27|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-28|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-29|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-11-30|4664.0|0|374.0|0|7.423580786026201|0|5038.0|0
0|2020-12-01|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-02|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-03|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-04|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-05|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-06|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-07|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-08|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-09|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-10|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-11|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
